SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A54_11299-T1	B0A54_14102-T1	1071	0.122566	0.376639	0.325420	528.922833	149.077167	3.395491	0.535293	267
B0A54_11447-T1	B0A54_12678-T1	868	0.163415	0.457136	0.357476	474.757047	152.242953	3.088140	0.704201	281
B0A54_11458-T1	B0A54_12689-T1	1085	0.161411	0.512255	0.315100	572.609506	183.390494	1.997461	0.739557	360
B0A54_10770-T1	B0A54_13276-T1	9707	0.024602	0.209161	0.117621	4667.223408	1740.776592	3.605435	0.224216	3885
B0A54_11477-T1	B0A54_12706-T1	3386	0.052827	0.437056	0.120870	1304.719782	324.280218	2.198540	0.387943	546
B0A54_11650-T1	B0A54_13610-T1	3315	0.017739	0.447383	0.039651	1199.448912	396.551088	4.949348	0.373473	599
B0A54_11653-T1	B0A54_13613-T1	826	0.164803	0.459950	0.358305	413.021525	144.978475	2.599963	0.724461	196
B0A54_11656-T1	B0A54_13616-T1	2179	0.038700	0.307306	0.125935	761.528698	261.471302	3.750371	0.322062	344
B0A54_11663-T1	B0A54_13622-T1	527	0.010239	0.436173	0.023474	245.917496	72.082504	3.649063	0.320361	157
B0A54_11664-T1	B0A54_13623-T1	2612	0.017610	0.559193	0.031491	1034.397785	273.602215	1.616692	0.392688	541
B0A54_11665-T1	B0A54_13624-T1	4667	0.155245	0.332754	0.466547	2005.916470	814.083530	3.152968	0.619467	948
B0A54_11671-T1	B0A54_13630-T1	1578	0.058191	0.293536	0.198241	598.515744	256.484256	1.801230	0.386370	300
B0A54_11679-T1	B0A54_13636-T1	4748	0.050261	0.350862	0.143252	1813.335441	760.664559	4.160245	0.417283	1073
B0A54_11680-T1	B0A54_13637-T1	1953	0.044873	0.362770	0.123697	689.316298	204.683702	2.120160	0.352970	298
B0A54_11684-T1	B0A54_13640-T1	2179	0.103356	0.369533	0.279692	912.104509	323.895491	2.224689	0.519323	457
B0A54_11727-T1	B0A54_17463-T1	611	0.168395	0.511186	0.329420	355.641624	157.358376	2.903770	0.820629	305
B0A54_11731-T1	B0A54_15103-T1	1871	0.018589	0.394950	0.047067	708.101094	170.898906	1.515586	0.275288	293
B0A54_11733-T1	B0A54_15105-T1	4268	0.228772	0.333311	0.686363	2451.386527	1046.613473	3.182911	0.780151	1532
B0A54_11740-T1	B0A54_15112-T1	152	0.631798	1.844607	0.342511	540.099529	188.900471	2.877311	2.838193	363
B0A54_11744-T1	B0A54_15116-T1	3950	0.022256	0.447069	0.049783	1413.685797	464.314203	2.202002	0.381860	628
B0A54_11749-T1	B0A54_15122-T1	1152	0.033076	0.276185	0.119762	439.095316	109.904684	8.043001	0.245233	185
B0A54_11750-T1	B0A54_15123-T1	3684	0.017763	0.316763	0.056076	1395.804631	350.195369	1.785828	0.233199	626
B0A54_11751-T1	B0A54_15124-T1	3200	0.024913	0.358715	0.069450	1225.190366	319.809634	3.416023	0.282026	574
B0A54_11770-T1	B0A54_17155-T1	1889	0.017933	0.095798	0.187192	705.684185	164.315815	3.242755	0.097917	290
B0A54_11776-T1	B0A54_17145-T1	423	0.312587	0.280954	1.112591	367.210888	112.789112	3.653195	0.915461	201
B0A54_11778-T1	B0A54_17143-T1	699	0.032365	0.234856	0.137808	252.910953	86.089047	2.148154	0.251363	118
B0A54_11784-T1	B0A54_17618-T1	3083	0.073988	0.465201	0.159045	1194.850265	440.149735	2.673051	0.537913	554
B0A54_11788-T1	B0A54_17622-T1	3342	0.010179	0.385704	0.026392	1187.113860	369.886140	10.199763	0.298171	521
B0A54_11791-T1	B0A54_13759-T1	3508	0.016390	0.445980	0.036750	1203.641154	377.358846	3.051893	0.356778	528
B0A54_11797-T1	B0A54_13754-T1	1118	0.061795	0.385926	0.160122	431.171279	141.828721	3.483452	0.426072	192
B0A54_11816-T1	B0A54_16456-T1	2629	0.043714	0.427296	0.102304	1064.512289	279.487711	2.409005	0.370441	527
B0A54_11821-T1	B0A54_16461-T1	5142	0.013218	0.438377	0.030151	1831.941540	472.058460	1.963173	0.300981	779
B0A54_11837-T1	B0A54_16479-T1	1878	0.065205	0.431897	0.150974	887.555509	186.444491	2.320379	0.386586	443
B0A54_11840-T1	B0A54_16482-T1	1275	0.043116	0.183895	0.234459	477.462941	152.537059	2.007474	0.231605	210
B0A54_11841-T1	B0A54_16483-T1	964	0.141673	0.417790	0.339101	461.768332	129.231668	2.372851	0.606151	211
B0A54_11844-T1	B0A54_17532-T1	1193	0.084002	0.278919	0.301169	437.033185	171.966815	9.762352	0.417125	203
B0A54_11867-T1	B0A54_17382-T1	2736	0.051283	0.468939	0.109359	1059.319951	329.680049	1.732135	0.451242	477
B0A54_11879-T1	B0A54_15198-T1	2887	0.076922	0.406610	0.189179	1164.278200	407.721800	2.698228	0.487294	528
B0A54_11888-T1	B0A54_15188-T1	2072	0.057802	0.356608	0.162088	756.065598	254.934402	3.179254	0.399447	337
B0A54_11914-T1	B0A54_15161-T1	2961	0.032406	0.416756	0.077758	1056.946153	365.053847	2.595804	0.393227	474
B0A54_11918-T1	B0A54_15158-T1	2350	0.061066	0.353534	0.172731	990.497400	302.502600	3.204880	0.388471	443
B0A54_11922-T1	B0A54_15154-T1	2354	0.027729	0.242232	0.114474	846.028533	290.971467	5.720253	0.247869	379
B0A54_11926-T1	B0A54_15149-T1	3	0.017994	0.520539	0.034569	169.031176	37.968824	1.702056	0.330519	288
B0A54_11932-T1	B0A54_15144-T1	885	0.191548	0.359524	0.532783	496.298138	175.701862	5.208235	0.706403	301
B0A54_11934-T1	B0A54_15141-T1	1095	0.145124	0.537499	0.269999	491.334791	189.665209	4.084485	0.763214	227
B0A54_11943-T1	B0A54_16850-T1	2020	0.021477	0.828052	0.025936	779.440634	141.559366	1.367030	0.436346	307
B0A54_12209-T1	B0A54_12436-T1	1222	0.046765	0.163639	0.285783	496.401408	127.598592	1.849860	0.211992	218
B0A54_12574-T1	B0A54_13027-T1	749	0.109723	0.529765	0.207117	436.625365	160.374635	2.998331	0.667682	315
B0A54_12576-T1	B0A54_13025-T1	71	0.170203	0.359724	0.473149	272.980694	108.019306	2.434408	0.671805	356
B0A54_12581-T1	B0A54_13019-T1	712	0.053701	0.385076	0.139456	309.229062	80.770938	1.947286	0.366992	135
B0A54_12584-T1	B0A54_13016-T1	-850	0.108337	0.403284	0.268636	241.767344	58.232656	4.022724	0.496765	780
B0A54_12743-T1	B0A54_16519-T1	598	0.028723	0.476540	0.060273	230.910739	57.089261	1.325371	0.352476	104
B0A54_12750-T1	B0A54_16512-T1	8736	0.088601	0.509932	0.173751	3550.081922	1192.918078	3.433582	0.583712	1598
B0A54_12757-T1	B0A54_16505-T1	1974	0.072900	0.526789	0.138386	795.222304	236.777696	1.746525	0.531115	356
B0A54_12767-T1	B0A54_16497-T1	845	0.056362	0.236145	0.238673	332.675307	90.324693	3.815071	0.284254	144
B0A54_12776-T1	B0A54_16488-T1	1576	0.104292	0.421440	0.247466	812.578160	261.421840	2.967862	0.544466	515
B0A54_12992-T1	B0A54_16048-T1	1743	0.031199	0.996758	0.031301	696.034940	140.965060	1.117154	0.581447	284
B0A54_13000-T1	B0A54_16057-T1	5623	0.150645	0.377107	0.399476	2752.617955	1036.382045	3.090831	0.637763	1427
B0A54_13006-T1	B0A54_16064-T1	3366	0.020024	0.715898	0.027971	1215.289938	314.710062	4.095233	0.489481	510
B0A54_13036-T1	B0A54_15271-T1	1538	0.148436	0.425188	0.349107	696.078611	275.921389	3.100364	0.680993	369
B0A54_13038-T1	B0A54_15273-T1	879	0.096044	0.278871	0.344403	439.231500	223.768500	3.831973	0.473250	411
B0A54_13041-T1	B0A54_15277-T1	1287	0.033885	0.256231	0.132243	470.193364	162.806636	6.901906	0.273216	213
B0A54_13042-T1	B0A54_15278-T1	6615	0.116205	0.293840	0.395470	2664.545521	1229.454479	4.982844	0.516869	1363
B0A54_13043-T1	B0A54_15279-T1	1288	0.077415	0.450773	0.171739	550.917110	208.082890	2.429351	0.539319	353
B0A54_13047-T1	B0A54_15282-T1	2338	0.091406	0.970148	0.094218	1016.334099	255.665901	1.497350	0.804086	456
B0A54_13057-T1	B0A54_15291-T1	850	0.050817	0.264729	0.191960	325.742688	109.257312	1.627727	0.313634	145
B0A54_13064-T1	B0A54_15298-T1	1389	0.079587	0.408464	0.194845	534.566923	170.433077	2.005995	0.477279	235
B0A54_13071-T1	B0A54_15305-T1	1117	0.080571	0.403928	0.199468	560.201663	219.798337	3.743942	0.515071	445
B0A54_13086-T1	B0A54_17360-T1	2770	0.041270	0.639191	0.064567	963.419529	353.580471	3.016287	0.605390	442
B0A54_13087-T1	B0A54_17361-T1	1571	0.057803	0.419671	0.137734	621.588582	170.411418	3.078257	0.406994	269
B0A54_13089-T1	B0A54_17363-T1	6950	0.064039	0.254646	0.251483	2734.917876	823.082124	3.007347	0.324398	1222
B0A54_13129-T1	B0A54_14025-T1	1641	0.094185	0.666056	0.141407	680.316780	189.683220	2.193805	0.656605	293
B0A54_13130-T1	B0A54_14026-T1	3050	0.025261	0.259878	0.097202	1100.625888	285.374112	2.271417	0.220704	484
B0A54_13162-T1	B0A54_14052-T1	3781	0.026197	0.499964	0.052398	1360.553564	394.446436	3.640343	0.398037	601
B0A54_13169-T1	B0A54_14045-T1	1694	0.035032	0.508011	0.068959	673.171982	181.828018	3.543383	0.406853	323
B0A54_13175-T1	B0A54_15326-T1	3307	0.067285	0.320104	0.210199	1222.247944	517.752056	2.741544	0.427541	665
B0A54_13191-T1	B0A54_15743-T1	1195	0.182095	0.487495	0.373532	598.982939	211.017061	2.346579	0.784969	279
B0A54_13199-T1	B0A54_15751-T1	3522	0.052963	0.303757	0.174360	1263.194798	512.805202	3.376124	0.376133	623
B0A54_13209-T1	B0A54_15765-T1	8162	0.034922	0.450988	0.077434	3302.470201	924.529799	3.015540	0.377771	1429
B0A54_13220-T1	B0A54_15776-T1	1310	0.168101	0.533246	0.315241	616.649477	184.350523	4.101425	0.756419	271
B0A54_13229-T1	B0A54_15785-T1	1430	0.093692	0.434361	0.215702	642.218550	215.781450	3.604865	0.538105	314
B0A54_13247-T1	B0A54_16319-T1	1021	0.191067	0.984394	0.194096	609.173614	167.826386	1.202972	1.087260	313
B0A54_13253-T1	B0A54_16313-T1	989	0.073016	0.403088	0.181141	403.521098	148.478902	2.930179	0.485399	191
B0A54_13352-T1	B0A54_17229-T1	1627	0.111963	0.289252	0.387079	758.036303	243.963697	2.181805	0.465387	387
B0A54_13366-T1	B0A54_17103-T1	467	0.000000	0.698326	0.000010	190.441641	46.558359	3.063776	0.411556	100
B0A54_13375-T1	B0A54_17112-T1	1220	0.045806	0.303432	0.150959	461.612332	141.387668	2.582256	0.318637	201
B0A54_13394-T1	B0A54_17223-T1	3038	0.036556	0.273591	0.133616	1122.322488	350.677512	3.448868	0.278962	491
B0A54_13815-T1	B0A54_17197-T1	1790	0.070360	0.386694	0.181953	733.480142	214.519858	1.298896	0.425827	342
B0A54_13820-T1	B0A54_17192-T1	369	0.185234	0.607830	0.304746	164.633017	54.366983	0.908631	0.870431	73
B0A54_13821-T1	B0A54_17189-T1	1945	0.070294	0.423785	0.165873	748.183620	259.816380	2.373866	0.484225	350
B0A54_13919-T1	B0A54_16781-T1	1417	0.033262	0.183099	0.181660	477.361235	203.638765	4.673338	0.234202	227
B0A54_13925-T1	B0A54_16776-T1	8364	0.043674	0.393112	0.111097	3084.794984	1136.205016	2.946070	0.413205	1412
B0A54_13956-T1	B0A54_17513-T1	976	0.055877	0.443316	0.126043	344.652896	144.347104	3.773054	0.510733	165
B0A54_14072-T1	B0A54_17733-T1	2945	0.040839	0.489430	0.083441	1138.484484	289.515516	3.979129	0.395360	479
B0A54_14079-T1	B0A54_15263-T1	1842	0.046504	0.401652	0.115782	1068.820628	302.179372	4.929783	0.374344	920
B0A54_14155-T1	B0A54_16739-T1	1624	0.128289	0.382848	0.335091	663.455806	251.544194	3.484984	0.594810	305
B0A54_14165-T1	B0A54_16729-T1	1400	0.012319	0.277746	0.044354	695.808355	159.191645	6.824414	0.185216	513
B0A54_14185-T1	B0A54_16187-T1	2197	0.221174	0.435636	0.507704	1305.372409	503.627591	2.700391	0.842641	760
B0A54_14189-T1	B0A54_16191-T1	3190	0.047499	0.455530	0.104272	1209.735600	344.264400	2.260284	0.413676	544
B0A54_14195-T1	B0A54_16198-T1	1411	0.046725	0.441727	0.105779	799.674402	286.325598	3.741832	0.452604	695
B0A54_14196-T1	B0A54_16199-T1	1461	0.014638	0.229126	0.063885	552.072360	137.927640	2.310474	0.172539	231
B0A54_14198-T1	B0A54_16201-T1	1801	0.011200	0.372058	0.030103	630.002074	218.997926	3.153974	0.312848	283
B0A54_14305-T1	B0A54_16891-T1	1661	0.098360	0.298828	0.329153	650.588016	258.411984	5.363407	0.466048	305
B0A54_14492-T1	B0A54_15803-T1	2342	0.062886	0.376829	0.166882	891.318281	335.681719	3.486720	0.446323	443
B0A54_14505-T1	B0A54_15815-T1	2367	0.044663	0.240290	0.185872	902.404035	291.595965	4.345265	0.277316	400
B0A54_14527-T1	B0A54_15837-T1	2665	0.050529	0.182855	0.276336	1005.683467	395.316533	3.623997	0.263602	575
B0A54_14557-T1	B0A54_17175-T1	1537	0.160268	0.334051	0.479772	707.977449	264.022551	5.283942	0.622418	346
B0A54_14574-T1	B0A54_15209-T1	449	0.015221	0.245777	0.061930	199.364315	34.635685	3.595778	0.148041	88
B0A54_14575-T1	B0A54_15210-T1	1908	0.108757	0.194882	0.558065	871.427314	286.572686	2.812540	0.390210	494
B0A54_14595-T1	B0A54_15229-T1	825	0.242779	0.644172	0.376885	476.770914	177.229086	3.380733	1.054661	245
B0A54_14696-T1	B0A54_15022-T1	1638	0.019984	0.288878	0.069180	634.073121	148.926879	1.903524	0.213385	261
B0A54_14713-T1	B0A54_15005-T1	902	0.093566	0.294158	0.318079	331.709610	124.290390	4.680090	0.444722	152
B0A54_14723-T1	B0A54_14995-T1	945	0.119321	0.361125	0.330415	371.310463	144.689537	2.338027	0.561373	175
B0A54_14726-T1	B0A54_14992-T1	644	0.122420	0.289713	0.422555	266.144484	105.855516	2.485483	0.510073	130
B0A54_14732-T1	B0A54_14986-T1	2041	0.056036	0.319178	0.175564	725.011201	279.988799	5.205071	0.388040	335
B0A54_14766-T1	B0A54_17447-T1	2726	0.074388	0.481712	0.154424	1516.580106	514.419894	2.319101	0.532670	1261
B0A54_14772-T1	B0A54_17480-T1	1107	0.086221	0.269078	0.320432	485.163909	102.836091	1.601915	0.354603	200
B0A54_14775-T1	B0A54_17483-T1	2778	0.017728	0.357058	0.049650	1056.007543	257.992457	1.278874	0.253058	439
B0A54_14800-T1	B0A54_16409-T1	1248	0.110509	0.268829	0.411076	515.205971	174.794029	2.790748	0.451846	232
B0A54_14812-T1	B0A54_16421-T1	838	0.048877	0.328518	0.148779	317.963972	96.036028	5.545625	0.341236	138
B0A54_14824-T1	B0A54_16432-T1	968	0.103802	0.321256	0.323114	362.644897	165.355103	2.895616	0.515709	176
B0A54_14828-T1	B0A54_16435-T1	659	0.057298	0.613996	0.093320	299.469991	45.530009	2.948816	0.392298	115
B0A54_14919-T1	B0A54_15407-T1	2080	0.032843	0.202394	0.162274	809.607758	198.392242	2.833165	0.198642	341
B0A54_14922-T1	B0A54_15410-T1	1416	0.027662	0.370900	0.074581	479.116234	159.883766	2.808241	0.340630	213
B0A54_14938-T1	B0A54_15425-T1	4106	0.041613	0.156495	0.265904	1526.383234	543.616766	2.641845	0.215349	727
B0A54_14942-T1	B0A54_15428-T1	3448	0.006306	0.145009	0.043484	1115.902503	462.097497	8.391844	0.140769	526
B0A54_14955-T1	B0A54_15441-T1	3503	0.084381	0.279640	0.301749	1338.021383	446.978617	3.232118	0.399827	598
B0A54_15040-T1	B0A54_15652-T1	3259	0.022784	0.423499	0.053799	1092.405083	434.594917	3.472935	0.410490	514
B0A54_15331-T1	B0A54_15948-T1	1416	0.087494	0.372662	0.234781	596.079297	255.920703	4.753375	0.519456	427
B0A54_15332-T1	B0A54_15949-T1	693	0.025139	0.228596	0.109972	242.859089	69.140911	9.271227	0.210679	104
B0A54_15335-T1	B0A54_15952-T1	491	0.570055	0.967767	0.589042	555.641478	176.358522	3.318725	1.997623	266
B0A54_15347-T1	B0A54_15963-T1	2601	0.079387	0.329987	0.240576	976.036482	379.963518	3.494166	0.448822	452
B0A54_15359-T1	B0A54_15975-T1	1350	0.273121	0.818127	0.333837	767.594824	282.405176	5.309599	1.259113	354
B0A54_15370-T1	B0A54_15986-T1	1042	0.157357	0.433619	0.362893	461.996504	186.003496	3.211272	0.709968	222
B0A54_15373-T1	B0A54_15989-T1	1449	0.028933	0.177403	0.163090	634.602398	259.397602	2.453643	0.216036	472
B0A54_15374-T1	B0A54_15990-T1	1232	0.044711	0.416113	0.107450	737.608001	195.391999	2.194030	0.367474	594
B0A54_15446-T1	B0A54_15625-T1	2785	0.031119	0.437292	0.071164	1061.155472	351.844528	2.550980	0.396776	534
B0A54_15456-T1	B0A54_15614-T1	3365	0.163427	0.427093	0.382650	1672.975763	613.024237	3.513415	0.702398	811
B0A54_15477-T1	B0A54_15593-T1	981	0.041218	0.229899	0.179286	387.325320	110.674680	2.793495	0.249450	166
B0A54_15487-T1	B0A54_15583-T1	929	0.180812	0.444472	0.406802	478.627874	124.372126	1.873182	0.705580	216
B0A54_15489-T1	B0A54_15581-T1	4962	0.161883	0.400882	0.403817	2161.923111	949.076889	4.508985	0.704383	1060
B0A54_15633-T1	B0A54_17500-T1	780	0.064938	0.463777	0.140021	320.400396	111.599604	6.877680	0.503915	144
B0A54_15911-T1	B0A54_17404-T1	4261	0.033140	0.371301	0.089253	1576.689511	568.310489	4.832642	0.368203	716
B0A54_16559-T1	B0A54_16636-T1	965	0.065828	0.378373	0.173978	366.829574	134.170426	4.493359	0.448588	167
B0A54_16560-T1	B0A54_16637-T1	822	0.087329	0.411164	0.212393	330.031030	131.968970	5.186490	0.539494	154
B0A54_16563-T1	B0A54_16639-T1	1367	0.084125	0.436458	0.192746	566.411613	183.588387	2.943865	0.511113	277
B0A54_16678-T1	B0A54_17085-T1	293	0.102701	0.498547	0.206001	250.263659	97.736341	5.421317	0.641625	247
B0A54_16680-T1	B0A54_17088-T1	2426	0.234611	0.429611	0.546101	1239.718706	560.281294	3.659439	0.885924	607
B0A54_16682-T1	B0A54_17090-T1	540	0.174658	0.262545	0.665250	254.004225	108.995775	6.601224	0.603142	128
B0A54_17357-T1	B0A54_17579-T1	2371	0.108636	1.442911	0.075289	1735.095276	523.904724	2.698245	1.254239	1676
B0A54_17581-T1	B0A54_18068-T1	465	0.200892	0.522156	0.384735	296.651841	90.348159	1.468510	0.827680	180
B0A54_17607-T1	B0A54_17664-T1	761	0.028525	0.527389	0.054088	286.075473	76.924527	5.920662	0.402724	150
B0A54_17608-T1	B0A54_17665-T1	2489	0.010827	0.501391	0.021593	883.886631	256.113369	3.329170	0.363112	380
B0A54_17610-T1	B0A54_17667-T1	1598	0.050543	0.540455	0.093520	624.759333	125.240667	2.941174	0.397057	250
B0A54_17770-T1	B0A54_17803-T1	1338	0.024144	0.010262	2.352659	463.778779	196.221221	4.515889	0.060051	250
B0A54_17784-T1	B0A54_17992-T1	431	0.652921	2.022828	0.322776	772.812968	268.187032	1.865497	3.017528	509
B0A54_17806-T1	B0A54_17834-T1	-380	0.757002	1.682024	0.450054	290.287434	96.712566	1.753847	2.964504	426
B0A54_17813-T1	B0A54_18086-T1	706	0.037645	0.123339	0.305213	299.743782	117.256218	7.427247	0.185223	202
B0A54_17904-T1	B0A54_18029-T1	2070	0.000000	0.000000	99.000000	701.270350	255.729650	4.600000	0.000000	319
B0A54_17908-T1	B0A54_17974-T1	2423	0.000000	0.000000	99.000000	753.619006	356.380994	4.600000	0.000000	370
B0A54_17909-T1	B0A54_17958-T1	2092	0.000000	0.000000	99.000000	681.818163	284.181837	4.600000	0.000000	322
B0A54_17970-T1	B0A54_17998-T1	1212	0.009922	0.059325	0.167251	507.776234	230.223766	6.359646	0.076001	458
B0A54_17979-T1	B0A54_18107-T1	776	0.003760	0.009034	0.416191	266.637574	111.362426	4.600000	0.015941	128
B0A54_00007-T1	B0A54_16661-T1	1106	0.026238	0.325265	0.080667	408.399697	116.600303	4.046585	0.277952	175
B0A54_00009-T1	B0A54_16659-T1	2911	0.066010	0.495020	0.133348	1109.398809	402.601191	2.551312	0.540728	506
B0A54_00011-T1	B0A54_16657-T1	875	0.117199	0.875445	0.133873	490.273820	133.726180	1.724911	0.839084	331
B0A54_00017-T1	B0A54_16651-T1	1148	0.007230	0.359510	0.020109	416.989043	132.010957	5.023853	0.275813	183
B0A54_00018-T1	B0A54_18055-T1	3213	0.037540	0.487908	0.076941	1230.542637	386.457363	2.729127	0.435530	614
B0A54_00019-T1	B0A54_17752-T1	497	0.115820	0.506111	0.228843	342.464218	116.535782	1.755296	0.644734	308
B0A54_00038-T1	B0A54_12859-T1	1407	0.046127	0.382624	0.120554	649.022417	154.977583	2.178256	0.332968	340
B0A54_00075-T1	B0A54_01338-T1	1165	0.144147	0.245310	0.587615	560.117212	174.882788	3.042382	0.504653	250
B0A54_00078-T1	B0A54_01341-T1	1536	0.048232	0.281674	0.171235	539.446842	204.553158	2.387763	0.337243	255
B0A54_00126-T1	B0A54_01385-T1	1303	0.101533	0.295016	0.344162	540.749522	185.250478	2.713660	0.452711	252
B0A54_00162-T1	B0A54_01421-T1	339	0.061871	0.152808	0.404893	168.626985	44.373015	2.569222	0.242446	99
B0A54_00165-T1	B0A54_01424-T1	3376	0.148225	0.367467	0.403371	1424.547984	567.452016	3.025660	0.632039	669
B0A54_00250-T1	B0A54_02246-T1	829	0.023870	0.283691	0.084142	511.805760	169.194240	4.234788	0.265268	533
B0A54_00402-T1	B0A54_14269-T1	1017	0.033736	0.467975	0.072090	396.709498	104.290502	5.234479	0.372388	167
B0A54_00422-T1	B0A54_10737-T1	880	0.023513	0.273671	0.085918	346.145436	79.854564	4.871143	0.211217	148
B0A54_00523-T1	B0A54_11513-T1	2063	0.082554	0.273343	0.302016	1047.221649	416.778351	4.301727	0.410606	814
B0A54_00556-T1	B0A54_01320-T1	850	0.224620	0.744431	0.301735	552.842199	158.157801	1.551457	1.020748	337
B0A54_00602-T1	B0A54_01234-T1	1088	0.099187	0.273098	0.363192	438.220029	170.779971	4.469655	0.443869	203
B0A54_00635-T1	B0A54_01267-T1	1872	0.069138	0.203378	0.339948	738.815620	257.184380	3.073671	0.311402	334
B0A54_00647-T1	B0A54_01279-T1	1036	0.119486	0.526331	0.227018	682.494871	169.505129	2.186492	0.601284	508
B0A54_00659-T1	B0A54_01291-T1	723	0.070302	0.444472	0.158169	320.807215	87.192785	1.765041	0.450794	137
B0A54_00662-T1	B0A54_01295-T1	789	0.145466	0.233316	0.623472	344.242905	162.757095	4.329868	0.521002	180
B0A54_00664-T1	B0A54_01297-T1	1140	0.022854	0.253418	0.090182	415.522796	136.477204	5.459206	0.239576	184
B0A54_00764-T1	B0A54_12416-T1	601	0.095683	0.302263	0.316555	361.860379	88.139621	1.748768	0.408435	257
B0A54_00810-T1	B0A54_06001-T1	873	0.086389	0.414968	0.208181	332.027799	132.972201	4.021372	0.541049	160
B0A54_00860-T1	B0A54_06053-T1	3439	0.158344	0.296129	0.534712	1660.660310	652.339690	2.672898	0.591611	846
B0A54_00864-T1	B0A54_06058-T1	2916	0.070541	0.175601	0.401710	1097.692361	486.307639	6.625571	0.308386	578
B0A54_00865-T1	B0A54_06059-T1	1701	0.129835	0.273337	0.475000	859.697958	286.302042	3.185486	0.497058	482
B0A54_00908-T1	B0A54_17341-T1	6075	0.024844	0.428515	0.057977	2102.671661	699.328339	3.878675	0.376779	934
B0A54_00915-T1	B0A54_06251-T1	900	0.172740	1.017855	0.169709	421.183194	121.816806	2.451773	1.087000	184
B0A54_00921-T1	B0A54_06182-T1	1864	0.079204	0.193148	0.410067	698.811733	270.188267	2.130738	0.332925	327
B0A54_00933-T1	B0A54_06196-T1	1423	0.069926	0.439250	0.159195	540.188296	197.811704	3.136082	0.506757	246
B0A54_00963-T1	B0A54_06902-T1	870	0.219031	1.143456	0.191552	521.942796	129.057204	1.668460	1.206881	263
B0A54_01132-T1	B0A54_12973-T1	3450	0.009271	0.421840	0.021977	1275.888318	350.111682	4.523106	0.294317	574
B0A54_01133-T1	B0A54_12972-T1	2213	0.031991	0.286491	0.111665	802.459342	301.540658	10.620543	0.304511	382
B0A54_01162-T1	B0A54_12943-T1	4451	0.088551	0.200073	0.442596	1811.788286	669.211714	3.055281	0.355898	919
B0A54_01460-T1	B0A54_07660-T1	1143	0.040686	0.154333	0.263625	429.790577	146.209423	2.517725	0.208602	192
B0A54_01487-T1	B0A54_07687-T1	731	0.019411	0.433324	0.044796	261.029435	95.970565	1.490038	0.392043	126
B0A54_01494-T1	B0A54_07694-T1	1842	0.058724	0.371237	0.158184	753.384139	224.615861	2.837643	0.391494	350
B0A54_01526-T1	B0A54_07727-T1	1848	0.020450	0.380055	0.053807	645.263457	221.736543	1.726798	0.337257	367
B0A54_01523-T1	B0A54_07724-T1	6788	0.192556	0.339828	0.566627	3170.656376	1401.343624	3.431311	0.713087	1576
B0A54_01601-T1	B0A54_09580-T1	406	0.074293	0.389368	0.190804	318.216477	122.783523	1.979866	0.486050	380
B0A54_01656-T1	B0A54_09527-T1	732	0.130233	0.322540	0.403773	354.886537	113.113463	2.903658	0.530138	185
B0A54_01688-T1	B0A54_09486-T1	479	0.000000	0.725513	0.000010	294.060288	77.939712	6.359184	0.456018	287
B0A54_01704-T1	B0A54_09500-T1	2236	0.045777	0.468374	0.097737	834.887463	281.112537	3.858398	0.456680	391
B0A54_01724-T1	B0A54_09460-T1	2593	0.015578	0.308905	0.050429	1038.479182	335.520818	2.868370	0.261618	620
B0A54_01752-T1	B0A54_15874-T1	3876	0.145470	0.353655	0.411333	1729.199909	811.800091	5.141720	0.635943	943
B0A54_01806-T1	B0A54_05055-T1	448	0.149240	0.632056	0.236118	237.137768	65.862232	3.423092	0.762565	101
B0A54_01809-T1	B0A54_05058-T1	1860	0.144778	0.309658	0.467542	869.924646	327.075354	3.534589	0.569492	421
B0A54_01845-T1	B0A54_05093-T1	1877	0.041270	0.360627	0.114441	722.557927	198.442073	1.363621	0.330240	312
B0A54_01897-T1	B0A54_04850-T1	956	0.070750	0.215340	0.328550	455.008925	165.991075	3.143407	0.328195	301
B0A54_01898-T1	B0A54_04849-T1	1434	0.022951	0.327420	0.070097	553.220476	178.779524	1.735988	0.291939	275
B0A54_01920-T1	B0A54_04827-T1	1431	0.107677	0.327001	0.329288	609.895034	179.104966	1.656201	0.472393	278
B0A54_01955-T1	B0A54_04790-T1	1855	0.204445	0.681357	0.300056	918.553859	314.446141	1.655761	0.978210	435
B0A54_02049-T1	B0A54_08365-T1	1716	0.034471	0.217132	0.158756	594.382067	197.617933	4.073615	0.240144	264
B0A54_02055-T1	B0A54_08358-T1	685	0.191287	0.360755	0.530241	313.194637	148.805363	4.677979	0.737612	161
B0A54_02070-T1	B0A54_06407-T1	451	0.110394	0.259474	0.425454	195.657564	65.342436	3.810822	0.443151	87
B0A54_02074-T1	B0A54_06403-T1	3649	0.054717	0.334110	0.163769	1350.859799	515.140201	2.291091	0.395544	657
B0A54_02101-T1	B0A54_06371-T1	1281	0.125864	0.363667	0.346096	668.834223	267.165777	3.028302	0.581222	466
B0A54_02123-T1	B0A54_03651-T1	3027	0.035378	0.140308	0.252145	1187.102450	462.897550	2.864826	0.194446	728
B0A54_02134-T1	B0A54_03639-T1	1201	0.055835	0.379298	0.147207	407.313129	180.686871	2.299830	0.465697	240
