SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
BTJ68_04556-T1	BTJ68_07992-T1	3107	0.041395	0.318025	0.130163	1558.854921	493.145079	2.749695	0.323628	1243
BTJ68_03855-T1	BTJ68_13681-T1	3913	0.028396	0.423388	0.067068	1480.869394	379.130606	2.206310	0.326726	627
BTJ68_05938-T1	BTJ68_11936-T1	2705	0.015180	0.359521	0.042222	867.005891	368.994109	8.368041	0.353936	412
BTJ68_04777-T1	BTJ68_08402-T1	1657	0.012700	0.309361	0.041053	557.317789	228.682211	4.089273	0.297035	274
BTJ68_03788-T1	BTJ68_14812-T1	2443	0.011487	0.371208	0.030945	833.506060	270.493940	2.929760	0.298869	368
BTJ68_08636-T1	BTJ68_10767-T1	1569	0.028929	0.301859	0.095836	524.377792	183.622208	8.369726	0.299143	237
BTJ68_03026-T1	BTJ68_05818-T1	1959	0.023515	0.376928	0.062387	712.931702	247.068298	3.434029	0.343412	346
BTJ68_02985-T1	BTJ68_05858-T1	1701	0.050322	0.458370	0.109785	680.524227	255.475773	3.921650	0.485090	415
BTJ68_08894-T1	BTJ68_10895-T1	1414	0.033624	0.381190	0.088207	458.067267	228.932733	18.757772	0.448335	229
BTJ68_05710-T1	BTJ68_07151-T1	1896	0.032456	0.368243	0.088138	661.637955	217.362045	2.404324	0.346471	297
BTJ68_07094-T1	BTJ68_07111-T1	401	0.028697	0.205127	0.139900	195.601805	71.398195	4.512940	0.227629	152
BTJ68_05877-T1	BTJ68_07702-T1	932	0.025549	0.265538	0.096217	378.381940	107.618060	1.420401	0.236075	198
BTJ68_06449-T1	BTJ68_08056-T1	3340	0.026651	0.487789	0.054637	1241.541933	330.458067	2.137599	0.370768	564
BTJ68_06725-T1	BTJ68_11186-T1	3559	0.020603	0.251110	0.082046	1183.098143	439.901857	5.972606	0.249239	541
BTJ68_09195-T1	BTJ68_13634-T1	2262	0.015399	0.566842	0.027166	885.811269	233.188731	2.040923	0.390942	373
BTJ68_09194-T1	BTJ68_13635-T1	3599	0.003124	0.254077	0.012294	1283.290088	393.709912	3.420973	0.186121	559
BTJ68_03726-T1	BTJ68_08682-T1	911	0.018223	0.420504	0.043336	333.787912	95.212088	3.717460	0.322515	148
BTJ68_06613-T1	BTJ68_10862-T1	1650	0.007617	0.317136	0.024019	527.792024	210.207976	2.727995	0.287337	246
BTJ68_01208-T1	BTJ68_05613-T1	1372	0.093349	0.228211	0.409047	540.457012	185.542988	2.924608	0.383447	244
BTJ68_02919-T1	BTJ68_06378-T1	3329	0.007573	0.399271	0.018966	1194.598982	344.401018	0.947329	0.285683	515
BTJ68_10748-T1	BTJ68_15248-T1	766	0.051443	0.372101	0.138250	325.835219	88.164781	2.338701	0.359189	142
BTJ68_11758-T1	BTJ68_12556-T1	2961	0.015186	0.307877	0.049325	1031.355567	339.644433	3.017648	0.263087	457
BTJ68_10054-T1	BTJ68_11861-T1	3325	0.013481	0.234041	0.057599	1122.757144	401.242856	1.947995	0.214650	570
BTJ68_05878-T1	BTJ68_07701-T1	2149	0.004410	0.262172	0.016820	682.333029	280.666971	3.951347	0.238604	321
BTJ68_06469-T1	BTJ68_09495-T1	2423	0.054053	0.233350	0.231639	825.533120	365.466880	3.053550	0.327215	399
BTJ68_08343-T1	BTJ68_14458-T1	3333	0.011159	0.376226	0.029661	1174.076619	346.923381	2.685732	0.283281	507
BTJ68_04661-T1	BTJ68_12574-T1	2382	0.011588	0.296950	0.039023	855.588663	233.411337	4.624747	0.218254	375
BTJ68_00538-T1	BTJ68_11693-T1	2993	0.095212	0.825458	0.115344	1263.110695	368.889305	1.712354	0.780820	556
BTJ68_01249-T1	BTJ68_12527-T1	2796	0.021728	0.515583	0.042142	980.826675	387.173325	2.442396	0.484498	461
BTJ68_04536-T1	BTJ68_08012-T1	6818	0.012901	0.424195	0.030414	2410.763130	727.236870	2.037352	0.324658	1067
BTJ68_12944-T1	BTJ68_15018-T1	1949	0.082660	0.302778	0.273006	719.281124	294.718876	3.085973	0.439912	339
BTJ68_08427-T1	BTJ68_14260-T1	3537	0.061203	0.463647	0.132004	1378.466287	358.533713	1.680539	0.432814	580
BTJ68_09021-T1	BTJ68_15291-T1	3213	0.010913	0.255914	0.042645	1107.585982	386.414018	2.028592	0.222844	498
BTJ68_10369-T1	BTJ68_11558-T1	2832	0.014908	0.316623	0.047084	881.172734	372.827266	5.018241	0.313833	418
BTJ68_13275-T1	BTJ68_15334-T1	4104	0.047424	0.386456	0.122714	1527.062704	617.937296	3.975584	0.435279	850
BTJ68_00012-T1	BTJ68_07358-T1	2241	0.017885	0.314405	0.056886	735.721002	281.278998	2.861855	0.299687	340
BTJ68_00017-T1	BTJ68_07363-T1	2792	0.062963	0.238453	0.264050	966.892149	428.107851	6.242089	0.350456	465
BTJ68_00036-T1	BTJ68_01364-T1	3293	0.038371	0.252112	0.152198	1141.110497	520.889503	7.036570	0.316079	618
BTJ68_00041-T1	BTJ68_01360-T1	2766	0.041440	0.277731	0.149209	946.278756	433.721244	6.651639	0.347113	463
BTJ68_00044-T1	BTJ68_01356-T1	2849	0.013104	0.307346	0.042637	923.776471	378.223529	3.045579	0.295740	470
BTJ68_00046-T1	BTJ68_01354-T1	2132	0.123578	0.236630	0.522242	862.403643	334.596357	3.262442	0.465539	401
BTJ68_00057-T1	BTJ68_01343-T1	1284	0.095378	0.332662	0.286711	513.834043	215.165957	2.247667	0.496239	262
BTJ68_00090-T1	BTJ68_01309-T1	804	0.057744	1.271464	0.045415	338.942718	81.057282	2.314814	0.875952	142
BTJ68_00130-T1	BTJ68_01266-T1	5108	0.032911	0.281967	0.116719	1770.574325	590.425675	2.002610	0.285581	787
BTJ68_00134-T1	BTJ68_01261-T1	2559	0.041627	0.270848	0.153692	902.035807	357.964193	2.562360	0.320245	423
BTJ68_00142-T1	BTJ68_05008-T1	1283	0.064060	0.263779	0.242856	547.488218	166.511782	3.129679	0.331910	292
BTJ68_00154-T1	BTJ68_05020-T1	1953	0.043730	0.407802	0.107234	790.466193	289.533807	4.784073	0.423999	480
BTJ68_00180-T1	BTJ68_05046-T1	3062	0.088775	0.331815	0.267543	1170.557066	443.442934	2.379182	0.466648	558
BTJ68_00196-T1	BTJ68_05063-T1	693	0.126970	0.494658	0.256682	380.289144	123.710856	2.265163	0.651665	269
BTJ68_00199-T1	BTJ68_05066-T1	2995	0.016695	0.407981	0.040922	1061.077130	390.922870	5.895821	0.366125	509
BTJ68_00205-T1	BTJ68_05074-T1	1124	0.617070	1.535157	0.401959	1589.541927	507.458073	1.421782	2.517720	825
BTJ68_00207-T1	BTJ68_15238-T1	3190	0.024943	0.574870	0.043389	1345.413142	361.586858	2.477523	0.424295	777
BTJ68_00224-T1	BTJ68_09256-T1	654	0.137488	0.226619	0.606695	295.177696	94.822304	1.987381	0.477477	133
BTJ68_00245-T1	BTJ68_14946-T1	485	0.150656	0.465344	0.323751	348.200996	101.799004	1.340369	0.665533	267
BTJ68_00249-T1	BTJ68_09230-T1	2822	0.010041	0.381389	0.026326	952.517037	379.482963	1.422335	0.347510	444
BTJ68_00256-T1	BTJ68_03988-T1	2157	0.015234	0.233686	0.065191	663.705318	305.294682	9.907264	0.252180	323
BTJ68_00258-T1	BTJ68_03991-T1	1310	0.017381	0.207157	0.083903	436.796477	196.203523	3.326457	0.228611	211
BTJ68_00259-T1	BTJ68_03992-T1	3001	0.014448	0.358709	0.040279	1118.592382	237.407618	4.583647	0.224164	458
BTJ68_00267-T1	BTJ68_04001-T1	2275	0.041724	0.302410	0.137973	765.146914	302.853086	3.479956	0.346941	356
BTJ68_00307-T1	BTJ68_15393-T1	2703	0.008927	0.435960	0.020476	957.894089	263.105911	1.747594	0.302836	407
BTJ68_00312-T1	BTJ68_14107-T1	6216	0.022383	0.330769	0.067670	2177.470194	798.529806	2.797515	0.315391	1019
BTJ68_00320-T1	BTJ68_14099-T1	1602	0.066417	0.286902	0.231496	751.734441	313.265559	3.790799	0.393815	574
BTJ68_00331-T1	BTJ68_14862-T1	5111	0.021925	0.404168	0.054246	1697.885975	600.114025	3.134320	0.365238	769
BTJ68_00354-T1	BTJ68_11439-T1	3434	0.010146	0.376391	0.026955	1190.819256	360.180744	1.410603	0.285591	517
BTJ68_00365-T1	BTJ68_14699-T1	2529	0.025839	0.207193	0.124709	788.202259	411.797741	4.688468	0.264220	460
BTJ68_00394-T1	BTJ68_05375-T1	1673	0.065552	0.282671	0.231904	579.805263	221.194737	3.836979	0.376528	267
BTJ68_00413-T1	BTJ68_05362-T1	5094	0.055470	0.352881	0.157192	2011.164125	703.835875	1.414185	0.397712	1004
BTJ68_00416-T1	BTJ68_05359-T1	801	0.007772	0.339542	0.022889	258.941202	137.058798	11.488558	0.367800	141
BTJ68_00427-T1	BTJ68_05346-T1	1242	0.075217	0.344805	0.218144	552.439159	134.560841	1.662244	0.384061	233
BTJ68_00455-T1	BTJ68_11676-T1	1542	0.051538	0.366919	0.140462	613.967107	265.032893	3.528212	0.439892	414
BTJ68_00456-T1	BTJ68_11677-T1	2045	0.045509	0.369336	0.123218	725.620721	273.379279	3.285355	0.402376	337
BTJ68_00496-T1	BTJ68_05987-T1	2343	0.076905	0.118129	0.651024	853.427327	361.572673	4.822911	0.267519	405
BTJ68_00507-T1	BTJ68_13752-T1	1191	0.023121	0.265014	0.087246	440.247490	168.752510	7.367292	0.270448	236
BTJ68_00516-T1	BTJ68_13878-T1	4006	0.012798	0.279613	0.045770	1300.550472	556.449528	2.811182	0.278247	619
BTJ68_00530-T1	BTJ68_11700-T1	928	0.178154	0.095921	1.857295	402.469232	179.530768	4.898326	0.458363	204
BTJ68_00533-T1	BTJ68_11697-T1	4015	0.024152	0.406251	0.059452	1472.858634	447.141366	1.994117	0.339414	675
BTJ68_00536-T1	BTJ68_11695-T1	1261	0.068421	0.367407	0.186227	614.947753	138.052247	3.217481	0.369709	359
BTJ68_00554-T1	BTJ68_12109-T1	4588	0.054288	0.284569	0.190771	1810.829160	664.170840	2.326632	0.348252	984
BTJ68_00569-T1	BTJ68_08232-T1	2948	0.009368	0.561607	0.016681	1074.269043	269.730957	1.562898	0.360596	468
BTJ68_00575-T1	BTJ68_08226-T1	1649	0.048319	0.506284	0.095439	631.400372	208.599628	2.436931	0.486141	285
BTJ68_00581-T1	BTJ68_08204-T1	1601	0.082252	0.309057	0.266138	624.603731	239.396269	3.487393	0.435284	298
BTJ68_00587-T1	BTJ68_08210-T1	1787	0.014625	0.396952	0.036842	587.368974	246.631026	4.510353	0.383060	278
BTJ68_00632-T1	BTJ68_14750-T1	2428	0.012460	0.541915	0.022992	809.499035	231.500965	2.805135	0.390605	347
BTJ68_00633-T1	BTJ68_14749-T1	1144	0.130572	0.847819	0.154009	441.521594	161.478406	1.936709	0.967934	201
BTJ68_00634-T1	BTJ68_14748-T1	1326	0.032027	0.171607	0.186627	415.989638	190.010362	15.792399	0.227376	202
BTJ68_00666-T1	BTJ68_08903-T1	2640	0.132406	0.227295	0.582529	1104.702933	443.297067	3.272787	0.478737	520
BTJ68_00667-T1	BTJ68_08904-T1	3545	0.010699	0.374220	0.028590	1270.869848	358.130152	2.519426	0.271854	543
BTJ68_00685-T1	BTJ68_08922-T1	2429	0.156961	0.276564	0.567540	1304.450559	393.549441	1.936897	0.554046	745
BTJ68_00687-T1	BTJ68_08924-T1	4175	0.015784	0.261992	0.060247	1313.686263	498.313737	4.863757	0.250480	604
BTJ68_00688-T1	BTJ68_08925-T1	8100	0.013350	0.364354	0.036641	2909.812048	1011.187952	2.195496	0.311612	1307
BTJ68_00710-T1	BTJ68_11521-T1	1633	0.138985	0.234900	0.591677	684.460665	263.539335	3.325189	0.496946	330
BTJ68_00712-T1	BTJ68_11523-T1	4028	0.007662	0.435364	0.017600	1443.067085	407.932915	2.485002	0.305764	617
BTJ68_00725-T1	BTJ68_15241-T1	3180	0.013734	0.371457	0.036972	1322.754971	363.245029	1.184922	0.272413	818
BTJ68_00727-T1	BTJ68_07048-T1	3852	0.011789	0.403287	0.029233	1282.845078	481.154922	3.399143	0.355727	588
BTJ68_00729-T1	BTJ68_07045-T1	798	0.190166	0.482820	0.393866	577.015371	208.984629	2.338700	0.803933	468
BTJ68_00771-T1	BTJ68_07001-T1	370	0.006931	0.156016	0.044428	145.126684	43.873316	4.293624	0.124617	80
BTJ68_00776-T1	BTJ68_07006-T1	1504	0.077928	0.299536	0.260163	589.690259	214.309741	3.344575	0.410996	271
BTJ68_00780-T1	BTJ68_07011-T1	1765	0.072130	0.239664	0.300962	619.214413	274.785587	3.827062	0.370872	314
BTJ68_00783-T1	BTJ68_07013-T1	-175	0.214103	1.622438	0.131964	86.364263	33.635737	3.518965	1.826569	202
BTJ68_00795-T1	BTJ68_11540-T1	2570	0.041792	0.353468	0.118233	973.536967	322.463033	2.579782	0.358023	470
BTJ68_00797-T1	BTJ68_11538-T1	1905	0.048587	0.636951	0.076280	753.276868	185.723132	1.832774	0.494875	315
BTJ68_00802-T1	BTJ68_11534-T1	2145	0.001413	0.299929	0.004710	708.600359	236.399641	2.987512	0.228267	315
BTJ68_00803-T1	BTJ68_11533-T1	3164	0.011082	0.284040	0.039015	1045.736536	394.263464	2.712624	0.257448	480
BTJ68_00817-T1	BTJ68_03563-T1	2621	0.018927	0.665649	0.028434	963.129840	221.870160	0.937167	0.420043	397
BTJ68_00819-T1	BTJ68_03561-T1	1003	0.030781	0.154968	0.198625	398.499777	129.500223	2.670807	0.183719	183
BTJ68_00827-T1	BTJ68_03554-T1	4753	0.013001	0.225914	0.057547	1630.292827	640.707173	3.235262	0.219207	757
BTJ68_00828-T1	BTJ68_03553-T1	2951	0.007002	0.416779	0.016801	1004.701914	324.298086	2.730854	0.320983	484
BTJ68_00834-T1	BTJ68_03549-T1	4363	0.018129	0.273437	0.066299	1535.710802	618.289198	2.635407	0.274239	742
BTJ68_00864-T1	BTJ68_01100-T1	4296	0.023100	0.247109	0.093481	1386.739042	608.260958	4.726167	0.274196	665
BTJ68_00865-T1	BTJ68_01099-T1	5117	0.031813	0.234082	0.135904	1736.187667	708.812333	3.443737	0.271353	815
BTJ68_00866-T1	BTJ68_01098-T1	3648	0.021856	0.318308	0.068662	1201.446603	487.553397	5.249911	0.322292	567
BTJ68_00867-T1	BTJ68_01097-T1	3174	0.055227	0.206388	0.267588	1119.864538	449.135462	3.760157	0.295493	523
BTJ68_00870-T1	BTJ68_01094-T1	4111	0.032145	0.370177	0.086836	1425.844343	530.155657	2.846161	0.371295	663
BTJ68_00898-T1	BTJ68_01066-T1	1324	0.056194	0.292915	0.191844	471.794675	191.205325	3.023841	0.373389	228
BTJ68_00920-T1	BTJ68_01046-T1	2703	0.013510	0.181468	0.074451	971.754889	438.245111	13.080206	0.197141	599
BTJ68_00933-T1	BTJ68_01034-T1	2506	0.008225	0.266091	0.030911	855.801257	293.198743	2.492760	0.222080	402
BTJ68_00934-T1	BTJ68_01033-T1	1413	0.016991	0.309332	0.054929	833.638512	303.361488	3.032191	0.284971	929
BTJ68_00941-T1	BTJ68_01027-T1	4051	0.021770	0.318563	0.068337	1376.229897	528.770103	3.929454	0.312452	636
BTJ68_00947-T1	BTJ68_01022-T1	468	0.000000	0.085188	0.000010	144.027411	62.972589	4.600000	0.077746	69
BTJ68_00948-T1	BTJ68_01021-T1	1473	0.010762	0.229372	0.046919	468.227358	188.772642	5.668289	0.220722	219
BTJ68_01000-T1	BTJ68_14388-T1	3322	0.026315	0.400323	0.065735	1142.356973	435.643027	3.479903	0.388706	537
BTJ68_01001-T1	BTJ68_14387-T1	2542	0.025957	0.252776	0.102687	823.542730	340.457270	4.539493	0.276897	422
BTJ68_01004-T1	BTJ68_14384-T1	3405	0.134406	0.391099	0.343662	1819.230829	667.769171	2.272700	0.609987	1175
BTJ68_01128-T1	BTJ68_02881-T1	869	0.106421	0.386929	0.275042	417.539313	179.460687	4.684246	0.572229	278
BTJ68_01131-T1	BTJ68_02878-T1	6417	0.024020	0.303720	0.079088	2138.687043	831.312957	3.924513	0.306928	990
BTJ68_01144-T1	BTJ68_14773-T1	2172	0.007935	0.298685	0.026566	760.208220	199.791780	2.259107	0.205335	320
BTJ68_01152-T1	BTJ68_05672-T1	2145	0.038349	0.262326	0.146188	844.695978	334.304022	4.284210	0.305572	580
BTJ68_01174-T1	BTJ68_05648-T1	6959	0.052906	0.180995	0.292304	2465.344721	978.655279	3.101072	0.267912	1150
BTJ68_01178-T1	BTJ68_05644-T1	2536	0.034433	0.285257	0.120709	833.092748	339.907252	3.568405	0.321347	391
BTJ68_01179-T1	BTJ68_05643-T1	3045	0.049572	0.177569	0.279173	1080.841404	404.158596	1.726251	0.253224	504
BTJ68_01185-T1	BTJ68_05637-T1	2565	0.018881	0.356460	0.052967	912.482105	230.517895	3.662192	0.260889	384
BTJ68_01202-T1	BTJ68_05620-T1	7379	0.036441	0.230013	0.158432	2518.959324	1177.040676	5.157303	0.294261	1388
BTJ68_01207-T1	BTJ68_05614-T1	702	0.165329	0.319477	0.517498	348.891816	137.108184	4.485467	0.626449	195
BTJ68_01213-T1	BTJ68_05608-T1	1882	0.015407	0.327465	0.047049	721.735344	250.264656	2.817814	0.287261	403
BTJ68_01222-T1	BTJ68_13965-T1	3204	0.082698	0.636292	0.129969	1321.182846	403.817154	1.687349	0.636879	632
BTJ68_01230-T1	BTJ68_12546-T1	1935	0.058824	0.384182	0.153114	693.403439	248.596561	3.598803	0.434060	326
BTJ68_01233-T1	BTJ68_12542-T1	1372	0.011495	0.799993	0.014369	526.772748	106.227252	1.526981	0.431452	211
BTJ68_01236-T1	BTJ68_12539-T1	4928	0.024714	0.481141	0.051365	1730.795230	561.204770	4.333807	0.409415	764
BTJ68_01238-T1	BTJ68_12537-T1	4247	0.041748	0.377270	0.110657	1466.681687	603.318313	3.155482	0.418615	712
BTJ68_01240-T1	BTJ68_12535-T1	1604	0.019747	0.405375	0.048714	667.458593	289.541407	6.237519	0.409258	558
BTJ68_01250-T1	BTJ68_12526-T1	3082	0.014957	0.263857	0.056686	1080.800437	377.199563	2.433493	0.238050	583
BTJ68_01251-T1	BTJ68_12525-T1	2223	0.037836	0.327730	0.115450	719.938391	318.061609	4.866244	0.379995	348
BTJ68_01252-T1	BTJ68_12524-T1	887	0.043228	0.315777	0.136895	310.846235	121.153765	5.898016	0.358992	144
BTJ68_01255-T1	BTJ68_12523-T1	1015	0.286218	0.600483	0.476646	508.340509	220.659491	3.469751	1.144026	251
BTJ68_01391-T1	BTJ68_06668-T1	-2	1.401492	2.120437	0.660945	333.832955	125.167045	1.115366	4.792634	172
BTJ68_01401-T1	BTJ68_06677-T1	3415	0.011701	0.267623	0.043724	1206.840800	422.159200	4.380202	0.234073	642
BTJ68_01429-T1	BTJ68_06871-T1	1643	0.005435	0.185305	0.029332	554.106805	210.893195	1.890898	0.165063	255
BTJ68_01431-T1	BTJ68_06868-T1	1641	0.091279	0.151734	0.601570	637.146354	277.853646	4.142363	0.328911	310
BTJ68_01444-T1	BTJ68_06856-T1	2260	0.006676	0.199830	0.033408	752.589532	246.410468	5.225221	0.162957	333
BTJ68_01462-T1	BTJ68_06837-T1	3302	0.041423	0.304505	0.136033	1199.668874	387.331126	1.900507	0.316896	544
BTJ68_01474-T1	BTJ68_06826-T1	649	0.279148	0.897449	0.311046	422.191528	117.808472	1.633078	1.242116	215
BTJ68_01517-T1	BTJ68_04128-T1	2565	0.031410	0.287399	0.109291	821.071475	396.928525	7.658507	0.344499	406
BTJ68_01541-T1	BTJ68_12813-T1	3120	0.081350	0.322410	0.252317	1091.531197	474.468803	4.099427	0.463159	524
BTJ68_01567-T1	BTJ68_13330-T1	710	0.000000	0.223341	0.000010	231.359866	80.640134	9.856804	0.173176	104
BTJ68_01587-T1	BTJ68_04721-T1	589	0.164344	0.461027	0.356473	367.447818	121.552182	3.733958	0.714274	261
BTJ68_01631-T1	BTJ68_10549-T1	2119	0.022154	0.426800	0.051908	735.772174	260.227826	7.318029	0.383632	332
BTJ68_01641-T1	BTJ68_10558-T1	4212	0.130984	0.480901	0.272372	1782.583011	611.416989	2.604921	0.661053	878
BTJ68_01675-T1	BTJ68_14681-T1	1979	0.025736	0.529622	0.048594	770.943686	213.056314	2.494273	0.404514	362
BTJ68_01692-T1	BTJ68_10471-T1	3421	0.006927	0.459300	0.015082	1160.407141	363.592859	3.469029	0.344561	508
BTJ68_01694-T1	BTJ68_10473-T1	1583	0.070584	0.501944	0.140622	582.886056	212.113944	1.825892	0.557026	265
BTJ68_01702-T1	BTJ68_14677-T1	3503	0.028903	0.366221	0.078922	1182.172650	437.827350	2.876783	0.360203	540
BTJ68_01710-T1	BTJ68_01971-T1	3297	0.010675	0.463362	0.023037	1132.442968	391.557032	2.933962	0.380947	508
BTJ68_01721-T1	BTJ68_15598-T1	-178	0.499357	3.398079	0.146953	324.169840	92.830160	1.414425	3.433962	451
BTJ68_01725-T1	BTJ68_01985-T1	2106	0.049835	0.478476	0.104153	799.309725	313.690275	3.483230	0.511932	445
BTJ68_01729-T1	BTJ68_01991-T1	8095	0.015232	0.281352	0.054140	2594.210551	1311.789449	17.056437	0.313818	1315
BTJ68_01737-T1	BTJ68_02000-T1	2197	0.005918	0.346885	0.017061	848.241816	135.758184	2.034412	0.158880	328
BTJ68_01738-T1	BTJ68_02001-T1	3178	0.006941	0.258689	0.026833	1158.050988	308.949012	3.283250	0.179877	505
BTJ68_01747-T1	BTJ68_05241-T1	1930	0.142151	0.731794	0.194250	903.199168	296.800832	1.776774	0.863969	453
BTJ68_01751-T1	BTJ68_05245-T1	5930	0.092999	0.207937	0.447248	2209.888541	916.111459	4.281940	0.380050	1048
BTJ68_01755-T1	BTJ68_05249-T1	757	0.126934	0.491139	0.258448	310.222623	115.777377	1.694560	0.677751	149
BTJ68_01759-T1	BTJ68_05253-T1	1993	0.072571	0.319888	0.226865	756.943988	290.056012	3.002220	0.423260	375
BTJ68_01760-T1	BTJ68_05254-T1	1364	0.116165	0.323546	0.359038	614.993514	306.006486	5.700976	0.555205	432
BTJ68_01809-T1	BTJ68_10167-T1	488	0.162838	0.280038	0.581487	672.523755	284.476245	3.415826	0.593031	782
BTJ68_01845-T1	BTJ68_12370-T1	2238	0.049542	0.201660	0.245672	793.500323	322.499677	2.421244	0.280503	374
BTJ68_01885-T1	BTJ68_07880-T1	2980	0.036812	0.264314	0.139276	1003.727672	403.272328	4.016272	0.306056	469
BTJ68_01893-T1	BTJ68_07888-T1	2543	0.054909	0.493203	0.111331	1020.769967	278.230033	2.816622	0.446359	439
BTJ68_01901-T1	BTJ68_15551-T1	3653	0.037457	0.468581	0.079937	1528.188653	478.811347	1.481413	0.420932	887
BTJ68_01919-T1	BTJ68_13361-T1	3015	0.074786	0.239892	0.311747	1072.826761	460.173239	4.144971	0.373041	511
BTJ68_01920-T1	BTJ68_13360-T1	1492	0.010434	0.162519	0.064199	482.855044	204.144956	3.302916	0.166880	229
BTJ68_01924-T1	BTJ68_14022-T1	3278	0.008519	0.312526	0.027259	1180.605177	394.394823	1.641615	0.253936	725
BTJ68_01947-T1	BTJ68_11329-T1	3235	0.040978	0.313192	0.130840	1100.869585	435.130415	3.621486	0.354279	553
BTJ68_01948-T1	BTJ68_11328-T1	3210	0.024616	0.375125	0.065622	1054.530705	454.469295	7.052077	0.390539	533
BTJ68_01949-T1	BTJ68_11327-T1	2296	0.008694	0.281834	0.030847	811.323072	319.676928	7.806158	0.257690	480
BTJ68_01950-T1	BTJ68_11326-T1	2600	0.045137	0.289880	0.155711	925.281957	385.718043	3.219046	0.351434	501
BTJ68_01951-T1	BTJ68_11325-T1	6401	0.031262	0.381022	0.082049	2094.634461	863.365539	4.456954	0.400045	986
BTJ68_01952-T1	BTJ68_11324-T1	2170	0.015320	0.471790	0.032471	857.357839	210.642161	1.200870	0.316049	356
BTJ68_01955-T1	BTJ68_11321-T1	2945	0.004743	0.307911	0.015403	952.223619	373.776381	5.104891	0.270601	442
BTJ68_01960-T1	BTJ68_11316-T1	1189	0.037178	0.662771	0.056095	478.148399	151.851601	1.974748	0.563903	302
BTJ68_01963-T1	BTJ68_11313-T1	3117	0.015525	0.685183	0.022658	1106.461512	306.538488	1.771157	0.482404	471
BTJ68_02006-T1	BTJ68_02501-T1	1597	0.011945	0.383831	0.031120	590.714906	147.285094	1.571173	0.258490	246
BTJ68_02082-T1	BTJ68_14276-T1	2526	0.057276	0.408609	0.140173	882.060235	353.939765	3.975661	0.473650	448
BTJ68_02084-T1	BTJ68_14273-T1	3055	0.122644	0.573006	0.214036	1280.562573	519.437427	2.995137	0.757824	735
BTJ68_02108-T1	BTJ68_11783-T1	4036	0.026303	0.262049	0.100375	1510.746447	487.253553	3.655702	0.251384	744
BTJ68_02115-T1	BTJ68_11777-T1	810	0.342288	0.798864	0.428468	654.406414	233.593586	2.460477	1.387178	393
BTJ68_02116-T1	BTJ68_11776-T1	4410	0.026746	0.322171	0.083018	1467.469585	593.530415	3.845722	0.335469	707
BTJ68_02138-T1	BTJ68_12009-T1	1117	0.018508	0.368799	0.050184	383.080464	165.919536	2.468465	0.373120	187
BTJ68_02141-T1	BTJ68_12008-T1	1478	0.043710	0.293417	0.148970	518.256523	201.743477	2.381936	0.341034	240
BTJ68_02142-T1	BTJ68_12007-T1	1554	0.053896	0.446232	0.120779	559.665292	223.334708	5.462592	0.497404	261
BTJ68_02152-T1	BTJ68_11996-T1	3198	0.022079	0.262967	0.083962	1011.667775	431.332225	4.561340	0.282252	482
BTJ68_02153-T1	BTJ68_11995-T1	4067	0.052303	0.336795	0.155297	1463.263796	486.736204	3.019365	0.369944	650
BTJ68_02162-T1	BTJ68_12413-T1	9006	0.041169	0.191968	0.214457	2828.719388	1464.280612	4.301896	0.277813	1437
BTJ68_02166-T1	BTJ68_12418-T1	3716	0.037434	0.573269	0.065300	1561.779311	499.220689	2.314387	0.501677	942
BTJ68_02167-T1	BTJ68_12419-T1	2360	0.029288	0.395732	0.074009	871.504405	328.495595	3.441558	0.388801	424
BTJ68_02173-T1	BTJ68_12425-T1	1216	0.112705	0.538577	0.209265	496.976811	190.023189	3.908594	0.691501	230
BTJ68_02187-T1	BTJ68_09117-T1	706	0.193480	0.307613	0.628973	404.019978	147.980022	3.515329	0.672232	215
BTJ68_02196-T1	BTJ68_09108-T1	3571	0.013236	0.471858	0.028050	1257.686993	440.313007	1.237333	0.396487	591
BTJ68_02217-T1	BTJ68_11098-T1	2102	0.048519	0.377621	0.128487	953.507086	291.492914	3.462120	0.376717	625
BTJ68_02224-T1	BTJ68_11105-T1	4333	0.032914	0.429897	0.076562	1554.636436	491.363564	3.100715	0.384758	753
BTJ68_02232-T1	BTJ68_10295-T1	3872	0.006426	0.379666	0.016926	1328.600429	435.399571	2.807222	0.295654	588
BTJ68_02251-T1	BTJ68_10274-T1	453	0.016557	0.307139	0.053909	183.870772	68.129228	6.782394	0.285352	95
BTJ68_02252-T1	BTJ68_10273-T1	2216	0.035792	0.360482	0.099290	760.430066	304.569934	4.561503	0.385942	368
BTJ68_02253-T1	BTJ68_10272-T1	4869	0.088059	0.381641	0.230738	1875.506015	710.493985	2.448899	0.506158	892
BTJ68_02256-T1	BTJ68_10269-T1	1455	0.048593	0.452522	0.107382	532.204336	217.795664	3.309347	0.497674	251
BTJ68_02257-T1	BTJ68_10268-T1	2727	0.014668	0.289990	0.050581	964.169100	292.830900	2.496866	0.236420	419
BTJ68_02258-T1	BTJ68_10267-T1	3184	0.071087	0.340658	0.208674	1145.859357	489.140643	3.956749	0.455202	545
BTJ68_02260-T1	BTJ68_10265-T1	745	0.314352	0.798618	0.393621	603.097601	227.902399	3.389150	1.341488	408
