SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A55_10817-T1	B0A55_11796-T1	562	0.004556	0.008027	0.567526	881.262689	375.737311	4.600000	0.016780	1566
B0A55_10816-T1	B0A55_11797-T1	565	0.015675	0.000000	99.000000	258.387943	80.612057	6.139618	0.035843	192
B0A55_03691-T1	B0A55_13349-T1	2344	0.030359	0.217242	0.139746	875.437077	249.562923	3.366172	0.215447	375
B0A55_00338-T1	B0A55_00339-T1	1660	0.026021	0.047901	0.543220	684.462032	140.537968	1.979172	0.089245	276
B0A55_00325-T1	B0A55_13060-T1	1709	0.033404	0.061853	0.540056	675.464187	236.535813	4.518265	0.122347	326
B0A55_09640-T1	B0A55_12051-T1	923	0.005680	0.032764	0.173375	353.420970	93.579030	4.600000	0.034051	161
B0A55_12621-T1	B0A55_12667-T1	386	0.013775	0.081874	0.168249	183.380758	71.619242	2.117448	0.098704	199
B0A55_03076-T1	B0A55_03077-T1	-256	0.791202	2.278974	0.347175	122.272153	42.727847	1.081231	3.529411	208
B0A55_03083-T1	B0A55_03086-T1	2087	0.015481	0.139116	0.111280	838.923388	319.076612	4.695861	0.148643	555
B0A55_09872-T1	B0A55_09948-T1	1521	0.058970	0.288851	0.204154	661.968676	199.031324	2.506348	0.336330	359
B0A55_12242-T1	B0A55_12387-T1	1059	0.012361	0.140141	0.088203	408.118410	110.881590	5.386357	0.118981	182
B0A55_08386-T1	B0A55_11823-T1	580	0.009125	0.163253	0.055896	220.554817	34.445183	7.061408	0.089834	86
B0A55_08388-T1	B0A55_12360-T1	3094	0.075780	0.058030	1.305874	1144.687059	532.312941	2.861281	0.210436	577
B0A55_02431-T1	B0A55_10675-T1	3461	0.203597	0.309031	0.658824	1877.359831	522.640169	2.296185	0.679671	874
B0A55_01717-T1	B0A55_01718-T1	213	0.060175	0.019457	3.092661	243.822029	104.177971	8.735893	0.143956	327
B0A55_03121-T1	B0A55_12211-T1	2638	0.000000	0.000000	99.000000	1014.449378	188.550622	4.600000	0.000000	401
B0A55_08122-T1	B0A55_13815-T1	3428	0.031956	0.110243	0.289865	1326.989092	380.010908	1.783266	0.148152	572
B0A55_08425-T1	B0A55_11778-T1	3560	0.032932	0.162539	0.202610	1383.350874	377.649126	3.613295	0.182179	609
B0A55_08430-T1	B0A55_12843-T1	4719	0.003014	0.041706	0.072276	1662.363133	446.636867	5.899347	0.033625	704
B0A55_11917-T1	B0A55_12006-T1	561	0.023876	0.197786	0.120716	213.118557	86.881443	2.341269	0.222723	108
B0A55_06472-T1	B0A55_10636-T1	2053	0.002658	0.204447	0.013003	753.642007	203.357993	7.057394	0.136613	326
B0A55_05286-T1	B0A55_05312-T1	1992	0.011949	0.111604	0.107062	760.051871	241.948129	2.734803	0.108035	428
B0A55_02400-T1	B0A55_12070-T1	6733	0.023720	0.090544	0.261973	2491.776347	769.223653	2.829391	0.118448	1113
B0A55_02401-T1	B0A55_12071-T1	2367	0.032706	0.080736	0.405102	891.388703	269.611297	3.859597	0.131579	387
B0A55_07601-T1	B0A55_07604-T1	2068	0.045687	0.082594	0.553153	812.378342	258.621658	1.982712	0.163797	359
B0A55_08500-T1	B0A55_09158-T1	1796	0.026144	0.074421	0.351294	623.132692	171.867308	3.111125	0.109742	265
B0A55_10584-T1	B0A55_12615-T1	2198	0.070933	0.240587	0.294833	992.740698	279.259302	3.756299	0.324538	530
B0A55_01336-T1	B0A55_01346-T1	1350	0.068275	0.227861	0.299634	627.072361	203.927639	3.243691	0.322312	420
B0A55_01337-T1	B0A55_01347-T1	2257	0.014811	0.194835	0.076016	818.920295	249.079705	10.885612	0.170388	356
B0A55_03260-T1	B0A55_04558-T1	1618	0.000000	0.000000	99.000000	586.560661	154.439339	4.600000	0.000000	247
B0A55_03258-T1	B0A55_04560-T1	1652	0.000000	0.000000	99.000000	551.004451	180.995549	4.600000	0.000000	244
B0A55_10344-T1	B0A55_10672-T1	1786	0.030623	0.065649	0.466462	600.966255	242.033745	7.452240	0.122037	281
B0A55_10705-T1	B0A55_10943-T1	1427	0.046215	0.097911	0.472015	514.154359	211.845641	4.054027	0.183900	243
B0A55_09343-T1	B0A55_09421-T1	2787	0.006746	0.137329	0.049123	1042.376925	268.623075	2.616750	0.100507	479
B0A55_08702-T1	B0A55_12250-T1	2743	0.000000	0.000000	99.000000	959.506528	276.493472	4.600000	0.000000	454
B0A55_07568-T1	B0A55_11902-T1	450	0.106346	1.443469	0.073674	232.083384	43.916616	2.006740	0.957319	108
B0A55_00521-T1	B0A55_09367-T1	562	0.009884	0.069299	0.142631	203.678731	45.321269	4.600000	0.062096	84
B0A55_00480-T1	B0A55_07692-T1	2253	0.032148	0.109848	0.292660	774.202340	344.797660	3.104337	0.168270	373
B0A55_00478-T1	B0A55_07690-T1	951	0.053022	0.054127	0.979595	333.136313	134.863687	3.209152	0.160021	166
B0A55_07682-T1	B0A55_12249-T1	1821	0.019910	0.140686	0.141518	687.511625	179.488375	1.801643	0.134739	292
B0A55_01096-T1	B0A55_08781-T1	1728	0.031392	0.224815	0.139636	943.315896	307.684104	2.211434	0.236894	881
B0A55_01089-T1	B0A55_10000-T1	1173	0.022967	0.065315	0.351629	399.309061	176.690939	5.679738	0.107872	192
B0A55_09739-T1	B0A55_10252-T1	1543	0.016900	0.076207	0.221762	538.596786	181.403214	3.423497	0.095527	240
B0A55_05950-T1	B0A55_12267-T1	6116	0.036571	0.258389	0.141534	2186.959393	735.040607	2.329526	0.277110	975
B0A55_01565-T1	B0A55_09591-T1	4002	0.055917	0.154260	0.362483	1697.343299	603.656701	2.620139	0.245149	1018
B0A55_00492-T1	B0A55_11904-T1	5865	0.285958	2.488588	0.114908	3212.982944	1152.017056	2.673795	2.601837	1517
B0A55_01555-T1	B0A55_01556-T1	3746	0.019381	0.279036	0.069457	1883.666962	399.333038	2.477823	0.194396	1135
B0A55_03425-T1	B0A55_03432-T1	4407	0.018632	0.130109	0.143201	1468.113212	517.886788	3.866822	0.143104	693
B0A55_03510-T1	B0A55_11496-T1	1212	0.002136	0.174067	0.012273	468.774653	71.225347	1.839091	0.074441	180
B0A55_10924-T1	B0A55_11189-T1	3029	0.004984	0.161114	0.030933	1007.425146	366.574854	6.833081	0.139915	458
B0A55_03080-T1	B0A55_03081-T1	261	0.604310	2.207272	0.273781	478.789917	118.210083	1.439224	2.765121	225
B0A55_05829-T1	B0A55_11922-T1	778	0.044057	0.177653	0.247997	292.617378	100.382622	4.582222	0.234544	136
B0A55_01010-T1	B0A55_01013-T1	2269	0.020046	0.150457	0.133237	860.281538	276.718462	3.368471	0.155356	423
B0A55_01034-T1	B0A55_09360-T1	2766	0.010654	0.132184	0.080600	946.329537	343.670463	4.248732	0.129094	435
B0A55_08523-T1	B0A55_09579-T1	710	0.000000	0.086767	0.000010	308.426255	24.573745	9.730962	0.019209	112
B0A55_11468-T1	B0A55_12057-T1	704	0.008311	0.218922	0.037964	242.022540	69.977460	1.639755	0.166646	104
B0A55_01511-T1	B0A55_13446-T1	3141	0.025834	0.117447	0.219960	1181.861301	318.138699	2.686116	0.135792	505
B0A55_08581-T1	B0A55_10979-T1	1615	0.069103	0.273676	0.252498	607.306172	199.693828	2.889601	0.359174	269
B0A55_04478-T1	B0A55_11444-T1	1128	0.020814	0.054052	0.385076	438.778833	77.221167	0.609190	0.077364	173
B0A55_08731-T1	B0A55_11022-T1	3293	0.026337	0.069599	0.378406	1141.768467	433.231533	5.984172	0.114710	526
B0A55_06414-T1	B0A55_09621-T1	1901	0.007138	0.123093	0.057988	915.059464	146.940536	2.746846	0.069545	522
B0A55_02192-T1	B0A55_04826-T1	3067	0.015261	0.191023	0.079891	1125.843255	314.156745	2.428364	0.160818	480
B0A55_02190-T1	B0A55_04824-T1	2000	0.025136	0.253858	0.099016	769.049469	220.950531	2.547334	0.228548	332
B0A55_07992-T1	B0A55_12455-T1	2355	0.027565	0.034725	0.793816	813.836088	326.163912	4.107495	0.088841	381
B0A55_09570-T1	B0A55_13568-T1	846	0.023715	0.058905	0.402593	364.174235	97.825765	1.973637	0.093498	214
B0A55_05293-T1	B0A55_05304-T1	2454	0.034462	0.164858	0.209040	911.418444	327.581556	3.090887	0.206812	434
B0A55_05292-T1	B0A55_05305-T1	1795	0.006384	0.234411	0.027233	629.258143	204.741857	2.745893	0.187089	278
B0A55_05877-T1	B0A55_05880-T1	376	0.005524	0.056310	0.098098	181.698703	55.301297	4.600000	0.052123	133
B0A55_00768-T1	B0A55_04023-T1	1857	0.039208	0.208961	0.187635	709.200351	172.799649	1.675965	0.217398	304
B0A55_01191-T1	B0A55_10576-T1	331	0.541608	3.610920	0.149992	566.707468	123.292532	1.293066	3.270143	326
B0A55_12860-T1	B0A55_13566-T1	1424	0.105111	0.246602	0.426239	812.727026	258.272974	2.703310	0.417696	645
B0A55_04711-T1	B0A55_06119-T1	1198	0.020534	0.170991	0.120086	641.866134	222.133866	1.270567	0.177648	560
B0A55_09412-T1	B0A55_10075-T1	1251	0.000000	0.172903	0.000010	473.481908	105.518092	1.528211	0.094530	193
B0A55_07946-T1	B0A55_08787-T1	1640	0.319203	1.720653	0.185513	905.705696	288.294304	2.485291	1.972759	403
B0A55_01871-T1	B0A55_01874-T1	2072	0.028142	0.212532	0.132415	796.536140	172.463860	1.508540	0.182881	327
B0A55_01853-T1	B0A55_12087-T1	-119	0.162872	1.222692	0.133208	201.947036	47.052964	1.502253	1.089432	331
B0A55_10800-T1	B0A55_11419-T1	3601	0.024891	0.236113	0.105420	1205.414214	444.585786	3.820797	0.245412	550
B0A55_07426-T1	B0A55_09685-T1	3403	0.014068	0.146334	0.096138	1148.396618	375.603382	4.764656	0.139999	508
B0A55_07430-T1	B0A55_09562-T1	1855	0.009267	0.118749	0.078038	651.640447	224.359553	6.862805	0.111922	316
B0A55_07433-T1	B0A55_09559-T1	409	0.044737	0.082011	0.545501	502.799567	157.200433	1.398360	0.160846	680
B0A55_07432-T1	B0A55_09560-T1	531	0.046733	0.118454	0.394530	342.646902	125.353098	4.792162	0.197831	355
B0A55_06601-T1	B0A55_09635-T1	1247	0.044924	0.161291	0.278530	505.448600	127.551400	3.646213	0.205118	211
B0A55_06147-T1	B0A55_12688-T1	708	0.438122	1.038715	0.421793	657.824284	176.175716	1.017562	1.694978	306
B0A55_01293-T1	B0A55_11791-T1	2059	0.014259	0.189165	0.075377	778.977609	202.022391	2.471571	0.150834	327
B0A55_01298-T1	B0A55_01299-T1	2254	0.008615	0.081440	0.105787	934.120362	262.879638	3.418886	0.073826	655
B0A55_06225-T1	B0A55_09604-T1	759	0.023640	0.135820	0.174051	343.975542	82.024458	5.409530	0.135718	173
B0A55_10585-T1	B0A55_12616-T1	1042	0.001980	0.357511	0.005538	505.749128	91.250872	4.640303	0.168968	311
B0A55_01478-T1	B0A55_01479-T1	633	0.000000	0.057300	0.000010	400.846848	73.153152	4.600000	0.026530	365
B0A55_07065-T1	B0A55_11582-T1	568	0.074490	0.344606	0.216161	277.665775	73.334225	6.246609	0.392776	156
B0A55_01971-T1	B0A55_13404-T1	1075	0.007470	0.071178	0.104944	403.640870	88.359130	0.992747	0.056734	165
B0A55_11138-T1	B0A55_12101-T1	5278	0.040024	0.128896	0.310516	1925.138001	807.861999	4.131370	0.198883	1065
B0A55_04310-T1	B0A55_04957-T1	493	0.064901	0.102224	0.634894	452.083552	126.916448	3.184431	0.219248	457
B0A55_04907-T1	B0A55_12871-T1	2637	0.012664	0.092853	0.136390	955.849813	232.150187	2.992237	0.085002	397
B0A55_12659-T1	B0A55_13076-T1	3898	0.010380	0.023780	0.436528	1649.944210	558.055790	3.419170	0.041301	1140
B0A55_05045-T1	B0A55_09744-T1	928	0.041287	0.165053	0.250145	350.771952	111.228048	9.911976	0.213252	154
B0A55_01973-T1	B0A55_11855-T1	961	0.020123	0.174462	0.115345	428.582433	69.417567	3.957196	0.124911	200
B0A55_06921-T1	B0A55_10989-T1	3101	0.002492	0.183563	0.013575	1206.183737	200.816263	4.135193	0.085007	469
B0A55_07959-T1	B0A55_11272-T1	-394	0.645617	0.282396	2.286213	14.296153	3.703847	1.651676	1.712631	202
B0A55_04993-T1	B0A55_12835-T1	2246	0.008502	0.162254	0.052400	828.059985	218.940015	1.840717	0.121960	349
B0A55_07814-T1	B0A55_07816-T1	1407	0.068885	0.106710	0.645537	542.036107	216.963893	3.096982	0.239093	320
B0A55_10045-T1	B0A55_13120-T1	274	0.054711	0.348705	0.156899	338.142552	51.857448	1.784300	0.281409	335
B0A55_08004-T1	B0A55_10070-T1	486	0.000000	0.324051	0.000010	195.855968	32.144032	5.506841	0.137057	76
B0A55_10956-T1	B0A55_13713-T1	21	0.444062	3.190597	0.139178	271.604536	70.395464	0.950491	3.028182	308
B0A55_12367-T1	B0A55_12661-T1	489	0.182476	0.269047	0.678231	249.910168	86.089832	2.216559	0.613972	136
B0A55_00559-T1	B0A55_11877-T1	1718	0.012337	0.125619	0.098208	654.336407	131.663593	4.956037	0.093938	268
B0A55_00589-T1	B0A55_09992-T1	-19	0.744304	2.573729	0.289193	191.072729	30.927271	1.178512	2.997495	100
B0A55_00863-T1	B0A55_06946-T1	3315	0.023533	0.147978	0.159031	1349.116940	330.883060	2.117157	0.144129	694
B0A55_01126-T1	B0A55_06570-T1	1506	0.010928	0.143903	0.075941	553.060497	169.939503	1.063724	0.126551	298
B0A55_01261-T1	B0A55_13008-T1	2486	0.029274	0.203345	0.143962	963.703841	278.296159	1.668171	0.204835	443
B0A55_01281-T1	B0A55_09068-T1	1423	0.038053	0.260069	0.146319	694.954644	154.045356	3.287657	0.235008	396
B0A55_01866-T1	B0A55_11979-T1	1664	0.061359	0.268152	0.228822	613.598449	193.401551	5.427733	0.332754	269
B0A55_01869-T1	B0A55_01873-T1	3007	0.054420	0.169553	0.320961	1098.497667	371.502333	4.978440	0.250550	490
B0A55_01966-T1	B0A55_02481-T1	2437	0.058558	0.141242	0.414595	1006.962000	340.038000	2.612165	0.238293	541
B0A55_02163-T1	B0A55_12829-T1	1049	0.072512	0.114434	0.633654	541.514201	175.485799	1.434027	0.248316	403
B0A55_02256-T1	B0A55_05280-T1	1015	0.026497	0.123278	0.214940	385.140012	115.859988	5.443182	0.146636	183
B0A55_02345-T1	B0A55_10612-T1	2980	0.005927	0.141518	0.041879	1186.543098	244.456902	8.348175	0.087269	488
B0A55_02660-T1	B0A55_10040-T1	2929	0.022884	0.148262	0.154352	999.562709	374.437291	2.979838	0.171156	459
B0A55_02748-T1	B0A55_02750-T1	2230	0.046822	0.060534	0.773471	860.135748	294.864252	3.897731	0.150967	408
B0A55_02753-T1	B0A55_07573-T1	1452	0.010344	0.079681	0.129817	584.576657	159.423343	3.554700	0.075605	351
B0A55_02757-T1	B0A55_09919-T1	3438	0.017732	0.115675	0.153293	1199.288682	351.711318	4.302233	0.119826	519
B0A55_02968-T1	B0A55_09028-T1	-174	0.738982	2.884675	0.256175	190.183603	46.816397	1.097241	3.488510	235
B0A55_02974-T1	B0A55_12064-T1	5493	0.015199	0.181493	0.083743	1961.966962	567.033038	3.045819	0.157452	843
B0A55_03145-T1	B0A55_12670-T1	368	0.000000	0.058597	0.000010	337.250488	88.749512	5.285382	0.036623	422
B0A55_03925-T1	B0A55_05971-T1	4474	0.028572	0.148022	0.193027	1571.656852	585.343148	4.551350	0.182962	767
B0A55_03995-T1	B0A55_12553-T1	890	0.067086	0.239808	0.279748	424.946760	109.053240	3.526267	0.307077	215
B0A55_04048-T1	B0A55_11323-T1	1125	0.063741	0.188491	0.338162	515.578744	168.421256	2.407471	0.283374	347
B0A55_04068-T1	B0A55_12751-T1	1460	0.004612	0.056471	0.081676	652.440759	166.559241	2.012329	0.045476	451
B0A55_04794-T1	B0A55_06038-T1	3497	0.036911	0.165938	0.222438	1223.240380	444.759620	4.491858	0.213945	560
B0A55_05127-T1	B0A55_13274-T1	678	0.008996	0.012242	0.734891	223.645087	82.354913	4.600000	0.029610	103
B0A55_05674-T1	B0A55_08646-T1	680	0.048564	0.176147	0.275700	478.694943	127.305057	2.274896	0.226097	499
B0A55_05695-T1	B0A55_11611-T1	622	0.039578	0.151167	0.261816	337.662157	97.337843	2.587192	0.193644	245
B0A55_06011-T1	B0A55_11466-T1	2366	0.008639	0.245242	0.035226	931.545298	217.454702	2.350703	0.160252	457
B0A55_06818-T1	B0A55_12147-T1	895	0.538145	2.863172	0.187954	951.419944	317.580056	1.744057	3.360019	511
B0A55_07124-T1	B0A55_12410-T1	363	0.000000	0.000000	99.000000	126.067174	41.932826	4.600000	0.000000	57
B0A55_07201-T1	B0A55_10207-T1	261	0.044586	0.195786	0.227731	302.271341	93.728659	8.783291	0.241120	404
B0A55_07357-T1	B0A55_10459-T1	1899	0.062851	0.236581	0.265664	746.710476	249.289524	3.294636	0.319002	350
B0A55_07672-T1	B0A55_10474-T1	2483	0.068331	0.326772	0.209109	1145.957879	378.042121	1.474402	0.397319	754
B0A55_07913-T1	B0A55_13081-T1	1403	0.029059	0.172381	0.168576	509.502770	180.497230	4.409129	0.199653	230
B0A55_08027-T1	B0A55_13162-T1	1306	0.021474	0.039218	0.547562	449.416540	222.583460	5.097708	0.082054	290
B0A55_08259-T1	B0A55_09318-T1	2169	0.034948	0.077841	0.448968	776.691566	255.308434	5.379457	0.136678	351
B0A55_08413-T1	B0A55_11325-T1	1007	0.020381	0.332059	0.061378	348.932197	122.067803	5.667174	0.303473	157
B0A55_08554-T1	B0A55_12275-T1	1758	0.032993	0.196616	0.167803	790.183481	244.816519	1.734068	0.215087	501
B0A55_08618-T1	B0A55_08959-T1	638	0.072462	0.458980	0.157875	309.752823	44.247177	1.504983	0.362320	125
B0A55_08935-T1	B0A55_09030-T1	390	0.021296	0.191032	0.111476	190.630587	49.369413	2.328598	0.168634	126
B0A55_09409-T1	B0A55_10078-T1	3791	0.019911	0.157539	0.126385	1387.756374	385.243626	2.605172	0.149445	602
B0A55_09410-T1	B0A55_10077-T1	1766	0.006648	0.074324	0.089442	604.386394	214.613606	3.682801	0.073145	273
B0A55_09462-T1	B0A55_11811-T1	1615	0.042333	0.241045	0.175625	609.742426	194.257574	3.687343	0.271035	268
B0A55_09654-T1	B0A55_10573-T1	2684	0.017032	0.264517	0.064388	981.496868	314.503132	5.090447	0.231268	432
B0A55_10186-T1	B0A55_12782-T1	1029	0.080985	0.223879	0.361736	504.090655	140.909345	2.707031	0.336606	285
B0A55_10630-T1	B0A55_12096-T1	922	0.000000	0.000000	99.000000	322.676963	100.323037	4.600000	0.000000	142
B0A55_10824-T1	B0A55_11001-T1	970	0.000000	0.000000	99.000000	332.015666	102.984334	4.600000	0.000000	145
B0A55_12753-T1	B0A55_12847-T1	-761	0.000000	0.000000	99.000000	381.734069	95.265931	4.600000	0.000000	1075
B0A55_12949-T1	B0A55_12950-T1	1145	0.000000	0.000000	99.000000	371.385585	147.614415	4.600000	0.000000	174
B0A55_11679-T1	B0A55_11715-T1	1820	0.033735	0.062386	0.540738	667.722195	319.277805	3.564886	0.129009	334
B0A55_02024-T1	B0A55_02079-T1	1330	0.118643	0.295265	0.401819	696.337807	203.662193	2.030822	0.475834	392
B0A55_01447-T1	B0A55_01453-T1	1123	0.034808	0.071644	0.485849	428.390676	183.609324	6.298962	0.137578	213
B0A55_00587-T1	B0A55_09994-T1	459	0.079828	0.180992	0.441058	238.980499	70.019501	3.044201	0.308255	141
B0A55_07126-T1	B0A55_08221-T1	4921	0.048393	0.070506	0.686373	1830.278712	680.721288	3.966411	0.163164	892
B0A55_09929-T1	B0A55_11118-T1	1790	0.052235	0.067772	0.770743	862.305617	319.694383	3.465582	0.169312	653
B0A55_01060-T1	B0A55_02747-T1	401	0.169278	1.645985	0.102843	252.234590	47.765410	1.412379	1.213190	158
B0A55_03896-T1	B0A55_03898-T1	834	0.139535	0.210344	0.663365	401.753612	147.246388	1.356010	0.475580	219
B0A55_03017-T1	B0A55_04389-T1	3913	0.014066	0.202506	0.069458	1411.877385	394.122615	2.839218	0.165567	602
B0A55_06999-T1	B0A55_08439-T1	135	0.000000	0.000000	99.000000	176.809561	39.190439	4.600000	0.000000	249
B0A55_06506-T1	B0A55_11743-T1	227	0.101012	0.246153	0.410363	403.192889	133.807111	1.983427	0.411532	518
B0A55_06310-T1	B0A55_12385-T1	28	0.095692	0.152220	0.628645	189.965426	29.034574	1.849070	0.309560	239
B0A55_04047-T1	B0A55_12974-T1	1876	0.034468	0.096372	0.357658	649.303013	202.696987	3.539482	0.147587	284
B0A55_02456-T1	B0A55_02460-T1	2849	0.013499	0.211283	0.063893	1046.672165	261.327835	1.868214	0.159045	478
B0A55_03153-T1	B0A55_11991-T1	-114	1.142433	3.760732	0.303779	751.139885	229.860115	1.525717	5.267795	459
B0A55_09588-T1	B0A55_10268-T1	-338	0.272586	2.196950	0.124075	35.286088	18.713912	2.287015	2.818446	196
B0A55_04640-T1	B0A55_04644-T1	2271	0.030379	0.070933	0.428280	790.594286	304.405714	4.227508	0.124959	365
B0A55_04626-T1	B0A55_07051-T1	724	0.572160	4.023720	0.142197	788.217351	213.782649	1.156328	3.925712	405
B0A55_01791-T1	B0A55_12203-T1	1551	0.015442	0.135372	0.114069	588.982338	149.017662	2.140687	0.118975	246
B0A55_04786-T1	B0A55_10624-T1	1740	0.020238	0.113833	0.177790	577.084390	208.915610	7.946065	0.135347	262
B0A55_02764-T1	B0A55_05464-T1	624	0.761090	4.399842	0.172981	1147.004239	352.995761	1.325296	4.852197	570
B0A55_01282-T1	B0A55_09067-T1	2183	0.042274	0.103404	0.408821	804.376574	314.623426	4.031219	0.178384	404
B0A55_01275-T1	B0A55_09074-T1	1311	0.006247	0.225109	0.027753	482.201187	126.798813	5.379111	0.155449	232
B0A55_05890-T1	B0A55_11437-T1	3131	0.011904	0.162895	0.073075	1100.866242	348.133758	3.185083	0.144541	531
B0A55_04894-T1	B0A55_12089-T1	1460	0.019593	0.101181	0.193648	517.642869	181.357131	3.519827	0.122284	234
B0A55_09405-T1	B0A55_09406-T1	2407	0.010807	0.246528	0.043835	1025.430085	201.569915	3.759164	0.148592	597
B0A55_03607-T1	B0A55_10502-T1	1563	0.036036	0.181408	0.198648	683.321331	267.678669	4.430085	0.230863	538
B0A55_11249-T1	B0A55_11771-T1	271	0.013841	0.223311	0.061979	218.760525	75.239475	24.126578	0.202343	284
B0A55_01398-T1	B0A55_05523-T1	1033	0.000000	0.006482	0.000010	379.057003	154.942997	4.600000	0.005642	246
B0A55_13000-T1	B0A55_13364-T1	610	0.000000	0.000000	99.000000	234.091658	68.908342	4.600000	0.000000	133
B0A55_08271-T1	B0A55_08443-T1	2844	0.000000	0.000000	99.000000	947.232231	345.767769	4.600000	0.000000	431
B0A55_07957-T1	B0A55_08689-T1	1528	0.061873	0.250330	0.247164	712.584842	199.415158	2.255072	0.309241	420
B0A55_04852-T1	B0A55_04856-T1	742	0.015689	0.179798	0.087262	257.736470	57.263530	4.245992	0.136568	114
B0A55_04242-T1	B0A55_04244-T1	2213	0.019233	0.181139	0.106177	895.987231	223.012769	3.653277	0.154500	430
B0A55_05362-T1	B0A55_05365-T1	1580	0.023818	0.135601	0.175649	512.902289	213.097711	3.821095	0.169887	242
B0A55_05753-T1	B0A55_07284-T1	2586	0.019925	0.129938	0.153345	979.037233	295.962767	2.259431	0.136387	519
B0A55_04615-T1	B0A55_10591-T1	1320	0.015906	0.306460	0.051903	508.404116	148.595884	1.875675	0.244865	258
B0A55_01161-T1	B0A55_05745-T1	1812	0.435886	4.438068	0.098215	1245.546177	371.453823	1.428034	4.065776	581
B0A55_09054-T1	B0A55_09608-T1	3137	0.004330	0.091252	0.047453	1158.051910	353.948090	2.362237	0.074033	564
B0A55_09497-T1	B0A55_09677-T1	2803	0.076038	0.200973	0.378349	1128.237820	350.762180	4.636880	0.317003	517
B0A55_09496-T1	B0A55_09676-T1	4395	0.076314	0.183430	0.416041	1661.627618	612.372382	3.693596	0.315480	810
B0A55_06215-T1	B0A55_10827-T1	527	0.004076	0.200982	0.020282	492.154053	98.845947	2.693063	0.111028	576
B0A55_00996-T1	B0A55_03065-T1	-74	0.234957	0.589419	0.398625	440.689066	111.310934	1.498421	0.919302	599
B0A55_08663-T1	B0A55_11311-T1	700	0.271857	0.400309	0.679119	487.155980	139.844020	2.672212	0.901520	275
B0A55_00368-T1	B0A55_12658-T1	2514	0.026117	0.105903	0.246609	916.149632	340.850368	3.504519	0.143254	466
B0A55_05728-T1	B0A55_13377-T1	995	0.039182	0.099556	0.393569	341.303423	129.696577	3.449878	0.167421	162
B0A55_04593-T1	B0A55_08486-T1	944	0.015098	0.076742	0.196743	368.099223	90.900777	0.811841	0.081919	153
B0A55_02645-T1	B0A55_06344-T1	2201	0.393025	4.413349	0.089054	1485.589365	359.410635	1.124620	3.528582	692
B0A55_02592-T1	B0A55_12449-T1	1242	0.023049	0.159857	0.144185	440.794619	150.205381	3.690733	0.173458	199
B0A55_00169-T1	B0A55_11676-T1	292	0.466691	3.304526	0.141228	425.056072	81.943928	1.442407	2.776069	217
B0A55_06473-T1	B0A55_10635-T1	1294	0.011431	0.184610	0.061921	705.710037	182.289963	4.441139	0.140945	597
B0A55_06683-T1	B0A55_07728-T1	1859	0.000000	0.000000	99.000000	640.378650	160.621350	4.600000	0.000000	268
B0A55_11155-T1	B0A55_12599-T1	2434	0.008383	0.125034	0.067046	839.726353	282.273647	1.551386	0.113191	374
B0A55_08631-T1	B0A55_10665-T1	911	0.053174	0.170095	0.312616	429.764996	74.235004	3.181015	0.211188	204
B0A55_08277-T1	B0A55_08448-T1	1696	0.000000	0.000000	99.000000	542.076418	213.923582	4.600000	0.000000	252
B0A55_03969-T1	B0A55_13269-T1	2239	0.015040	0.075814	0.198379	806.929705	210.070295	5.574486	0.082780	339
B0A55_03910-T1	B0A55_06022-T1	299	0.076053	0.093101	0.816888	175.228056	73.771944	1.950654	0.243313	167
B0A55_07274-T1	B0A55_07276-T1	718	0.130408	0.560435	0.232690	380.751431	126.248569	2.992881	0.712468	221
B0A55_07356-T1	B0A55_10460-T1	899	0.021194	0.136057	0.155774	398.924079	87.075921	2.302437	0.125322	227
B0A55_00467-T1	B0A55_00468-T1	308	0.251282	1.037285	0.242249	346.228381	61.771619	3.449673	1.110850	225
B0A55_07120-T1	B0A55_09806-T1	319	0.033570	0.030645	1.095439	122.394405	66.605595	4.600000	0.097618	74
B0A55_04510-T1	B0A55_04512-T1	1041	0.023892	0.105412	0.226653	341.278004	165.721996	10.574212	0.151615	170
B0A55_05437-T1	B0A55_08133-T1	309	0.055434	0.494759	0.112042	201.264436	32.735564	2.172602	0.350680	137
B0A55_09850-T1	B0A55_13727-T1	669	0.012018	0.088302	0.136096	251.640008	60.359992	3.081883	0.080327	105
B0A55_08245-T1	B0A55_10298-T1	1555	0.055699	0.192931	0.288701	810.585279	254.414721	1.934353	0.265447	624
B0A55_07986-T1	B0A55_10287-T1	815	0.016457	0.098292	0.167434	369.105455	143.894545	4.039314	0.118235	335
B0A55_06698-T1	B0A55_10034-T1	1147	0.059454	0.087339	0.680719	429.692699	188.307301	3.125036	0.203851	212
B0A55_10706-T1	B0A55_10944-T1	2581	0.034548	0.254638	0.135676	904.021929	319.978071	3.912235	0.276253	408
B0A55_09005-T1	B0A55_10699-T1	4078	0.034990	0.098667	0.354626	1524.428068	527.571932	4.226893	0.154085	720
B0A55_11360-T1	B0A55_12110-T1	438	0.000000	0.034800	0.000010	310.778540	88.221460	4.600000	0.023084	342
B0A55_08617-T1	B0A55_08960-T1	1283	0.014412	0.197108	0.073117	525.450821	86.549179	2.418067	0.120747	208
B0A55_03590-T1	B0A55_09586-T1	1846	0.018929	0.095178	0.198885	642.795547	239.204453	4.154607	0.118826	295
